timestamp_sec,detected,x_px,y_px,x_norm,y_norm,pos_x_mm,pos_y_mm,pos_z_mm,local_x_mm,local_y_mm,local_z_mm,calibrated,global_x_mm,global_y_mm,height_mm,frame_x_mm,frame_y_mm
3.401759,1,248,355,0.387947,0.741217,38.555,-52.275,-46.590,38.437,-105.680,-103.937,1,-201.743,-16.775,-1112.420,73.631,105.399
3.432979,1,280,310,0.438672,0.646830,42.437,-54.330,-48.746,42.533,-128.560,-86.607,1,-192.242,-30.135,-530.657,83.132,92.039
3.480857,1,290,272,0.453396,0.567951,44.664,-55.341,-49.161,40.895,-137.438,-67.012,1,-189.273,-41.417,-453.654,86.101,80.756
3.513010,1,301,243,0.470573,0.508179,48.316,-57.593,-48.839,44.800,-141.171,-60.076,1,-186.007,-50.027,-447.741,89.367,72.146
3.545376,1,313,223,0.490160,0.465852,49.972,-58.602,-46.517,50.694,-145.871,-53.476,1,-182.444,-55.965,-403.118,92.929,66.208
3.577442,1,323,212,0.505190,0.442637,50.639,-59.064,-44.360,52.189,-146.383,-40.351,1,-179.475,-59.231,-369.771,95.898,62.943
3.608569,1,330,205,0.515906,0.428731,51.444,-59.195,-43.406,52.260,-147.769,-33.794,1,-177.397,-61.310,-358.316,97.977,60.864
3.640798,1,334,203,0.522955,0.424157,51.648,-58.501,-43.790,52.868,-144.832,-34.187,1,-176.209,-61.903,-359.252,99.164,60.270
3.673438,1,337,203,0.527767,0.423990,52.256,-57.663,-44.033,54.755,-144.628,-34.261,1,-175.319,-61.903,-357.930,100.055,60.270
3.704751,1,337,204,0.527280,0.425683,52.533,-56.356,-44.613,56.149,-145.394,-39.785,1,-175.319,-61.606,-357.112,100.055,60.567
3.736740,1,335,206,0.524151,0.431154,52.595,-55.982,-44.688,55.237,-146.244,-43.891,1,-175.913,-61.013,-348.925,99.461,61.161
3.768892,1,335,211,0.524505,0.439642,52.300,-56.319,-44.998,54.421,-146.347,-43.731,1,-175.913,-59.528,-343.119,99.461,62.646
3.801673,1,336,215,0.525793,0.449849,52.134,-57.013,-45.243,56.165,-145.556,-50.562,1,-175.616,-58.341,-341.010,99.758,63.833
3.832943,1,336,220,0.525548,0.458869,51.943,-57.482,-45.418,54.696,-144.936,-53.077,1,-175.616,-56.856,-340.589,99.758,65.318
3.881531,1,339,226,0.531010,0.471004,52.130,-58.186,-45.275,55.001,-146.496,-48.282,1,-174.725,-55.075,-341.641,100.649,67.099
3.913325,1,345,235,0.540006,0.489808,52.741,-58.904,-45.162,55.552,-146.955,-48.482,1,-172.944,-52.403,-340.556,102.430,69.771
3.944542,1,362,253,0.566592,0.528571,54.897,-58.131,-44.871,62.900,-140.775,-51.781,1,-167.896,-47.058,-339.262,107.477,75.115
3.976728,1,378,280,0.591815,0.583689,57.560,-54.290,-46.308,68.024,-131.529,-59.569,1,-163.146,-39.042,-351.694,112.228,83.132
4.008953,1,394,308,0.616203,0.642504,61.167,-47.741,-47.429,79.976,-118.797,-70.669,1,-158.395,-30.729,-367.552,116.978,91.445
4.041949,1,408,339,0.637501,0.706645,65.197,-38.942,-49.462,92.163,-101.968,-85.527,1,-154.239,-21.525,-408.211,121.135,100.649
4.072822,1,399,369,0.624154,0.770012,68.264,-28.137,-51.903,93.998,-87.146,-94.368,1,-156.911,-12.618,-434.463,118.463,109.556
4.105088,1,378,377,0.591292,0.785681,68.690,-20.105,-57.624,86.400,-83.543,-99.033,1,-163.146,-10.243,-467.907,112.228,111.931
4.136796,1,353,361,0.552528,0.753790,65.858,-19.359,-58.684,72.574,-98.122,-92.471,1,-170.568,-14.993,-523.330,104.805,107.180
4.169121,1,329,331,0.514951,0.690048,62.024,-28.886,-56.080,65.828,-114.967,-77.564,1,-177.694,-23.900,-538.389,97.680,98.273
4.201615,1,297,309,0.464543,0.644449,56.113,-42.957,-48.723,50.432,-130.806,-77.027,1,-187.195,-30.432,-517.653,88.179,91.742
4.249499,1,267,292,0.418734,0.608672,48.127,-57.198,-45.446,35.395,-140.687,-81.634,1,-196.102,-35.479,-529.196,79.272,86.694
4.281538,1,249,287,0.389615,0.599557,38.071,-67.151,-44.282,23.140,-143.334,-90.634,1,-201.446,-36.964,-533.135,73.928,85.210
4.313318,1,255,298,0.399756,0.622916,32.351,-70.743,-44.783,27.069,-134.387,-90.345,1,-199.664,-33.698,-600.142,75.709,88.476
4.345864,1,280,315,0.438406,0.656504,33.758,-67.203,-44.990,44.193,-125.871,-77.617,1,-192.242,-28.651,-584.285,83.132,93.523
4.376821,1,306,314,0.479073,0.654546,41.190,-62.466,-43.720,59.834,-125.537,-78.527,1,-184.523,-28.948,-615.743,90.851,93.226
4.409591,1,318,306,0.498009,0.639530,48.111,-60.660,-41.625,60.836,-129.742,-82.092,1,-180.960,-31.323,-556.431,94.414,90.851
4.441668,1,307,295,0.480126,0.616043,50.240,-63.931,-38.774,54.208,-139.686,-77.498,1,-184.226,-34.589,-515.819,91.148,87.585
4.473898,1,288,287,0.450833,0.599835,46.758,-68.811,-38.068,42.479,-145.077,-84.889,1,-189.867,-36.964,-523.445,85.507,85.210
4.505341,1,274,281,0.428720,0.586644,40.486,-73.311,-39.336,32.967,-146.689,-93.121,1,-194.023,-38.745,-524.722,81.350,83.429
4.537468,1,275,290,0.430993,0.605428,36.126,-75.005,-40.537,37.336,-140.078,-93.696,1,-193.726,-36.073,-601.562,81.647,86.101
4.568186,1,283,302,0.442681,0.630296,35.046,-73.558,-40.269,41.397,-131.393,-97.492,1,-191.351,-32.510,-653.068,84.022,89.663
4.600615,1,291,324,0.455773,0.676706,37.373,-70.877,-36.879,44.169,-126.997,-84.833,1,-188.976,-25.979,-727.373,86.398,96.195
4.649408,1,300,364,0.469686,0.759800,38.924,-68.694,-31.725,43.010,-119.807,-85.951,1,-186.304,-14.103,-973.569,89.070,108.071
4.680548,1,316,428,0.494416,0.891932,41.741,-51.047,-34.739,50.005,-58.661,-119.171,1,-181.554,4.899,-1001.605,93.820,127.073
4.712102,0,,,,,,,,,,,1,,,,,
4.744531,0,,,,,,,,,,,1,,,,,
4.777549,0,,,,,,,,,,,1,,,,,
4.809562,0,,,,,,,,,,,1,,,,,
4.840912,0,,,,,,,,,,,1,,,,,
4.872870,0,,,,,,,,,,,1,,,,,
4.904494,0,,,,,,,,,,,1,,,,,
4.936498,0,,,,,,,,,,,1,,,,,
4.968651,0,,,,,,,,,,,1,,,,,
5.001263,0,,,,,,,,,,,1,,,,,
5.049311,0,,,,,,,,,,,1,,,,,
5.081599,0,,,,,,,,,,,1,,,,,
5.112561,0,,,,,,,,,,,1,,,,,
5.144225,0,,,,,,,,,,,1,,,,,
5.183331,0,,,,,,,,,,,1,,,,,
5.208352,0,,,,,,,,,,,1,,,,,
5.245614,0,,,,,,,,,,,1,,,,,
5.277729,0,,,,,,,,,,,1,,,,,
5.307692,0,,,,,,,,,,,1,,,,,
5.338709,0,,,,,,,,,,,1,,,,,
5.369947,0,,,,,,,,,,,1,,,,,
5.401635,0,,,,,,,,,,,1,,,,,
5.450496,0,,,,,,,,,,,1,,,,,
5.480517,0,,,,,,,,,,,1,,,,,
5.512540,0,,,,,,,,,,,1,,,,,
5.544466,0,,,,,,,,,,,1,,,,,
5.576505,0,,,,,,,,,,,1,,,,,
5.608408,0,,,,,,,,,,,1,,,,,
5.640388,0,,,,,,,,,,,1,,,,,
5.673499,0,,,,,,,,,,,1,,,,,
5.704546,0,,,,,,,,,,,1,,,,,
5.736427,0,,,,,,,,,,,1,,,,,
5.768640,0,,,,,,,,,,,1,,,,,
5.800656,0,,,,,,,,,,,1,,,,,
5.850531,0,,,,,,,,,,,1,,,,,
5.887398,0,,,,,,,,,,,1,,,,,
5.918767,0,,,,,,,,,,,1,,,,,
5.949420,0,,,,,,,,,,,1,,,,,
5.981170,0,,,,,,,,,,,1,,,,,
6.012191,0,,,,,,,,,,,1,,,,,
6.044052,0,,,,,,,,,,,1,,,,,
6.076123,0,,,,,,,,,,,1,,,,,
6.106642,0,,,,,,,,,,,1,,,,,
6.138321,0,,,,,,,,,,,1,,,,,
6.170261,0,,,,,,,,,,,1,,,,,
6.201722,0,,,,,,,,,,,1,,,,,
6.249543,0,,,,,,,,,,,1,,,,,
6.279228,0,,,,,,,,,,,1,,,,,
6.313001,0,,,,,,,,,,,1,,,,,
6.345936,0,,,,,,,,,,,1,,,,,
6.376931,0,,,,,,,,,,,1,,,,,
6.409006,0,,,,,,,,,,,1,,,,,
6.440619,0,,,,,,,,,,,1,,,,,
6.472671,0,,,,,,,,,,,1,,,,,
6.711645,0,,,,,,,,,,,1,,,,,
6.751607,0,,,,,,,,,,,1,,,,,
6.776590,0,,,,,,,,,,,1,,,,,
6.809630,0,,,,,,,,,,,1,,,,,
6.841745,0,,,,,,,,,,,1,,,,,
6.872816,0,,,,,,,,,,,1,,,,,
6.904622,0,,,,,,,,,,,1,,,,,
6.936627,0,,,,,,,,,,,1,,,,,
6.977880,0,,,,,,,,,,,1,,,,,
7.016695,0,,,,,,,,,,,1,,,,,
7.049284,0,,,,,,,,,,,1,,,,,
7.073361,0,,,,,,,,,,,1,,,,,
7.112840,0,,,,,,,,,,,1,,,,,
7.145336,0,,,,,,,,,,,1,,,,,
7.182774,0,,,,,,,,,,,1,,,,,
7.214001,0,,,,,,,,,,,1,,,,,
7.245884,0,,,,,,,,,,,1,,,,,
7.272874,0,,,,,,,,,,,1,,,,,
7.309883,0,,,,,,,,,,,1,,,,,
7.342014,0,,,,,,,,,,,1,,,,,
7.368821,0,,,,,,,,,,,1,,,,,
7.417341,0,,,,,,,,,,,1,,,,,
7.449676,0,,,,,,,,,,,1,,,,,
7.466894,0,,,,,,,,,,,1,,,,,
7.513556,0,,,,,,,,,,,1,,,,,
7.544885,0,,,,,,,,,,,1,,,,,
7.576862,0,,,,,,,,,,,1,,,,,
7.609816,0,,,,,,,,,,,1,,,,,
7.641468,0,,,,,,,,,,,1,,,,,
7.673976,0,,,,,,,,,,,1,,,,,
7.706577,0,,,,,,,,,,,1,,,,,
7.737246,0,,,,,,,,,,,1,,,,,
7.769001,0,,,,,,,,,,,1,,,,,
7.817750,0,,,,,,,,,,,1,,,,,
7.849367,0,,,,,,,,,,,1,,,,,
7.870780,0,,,,,,,,,,,1,,,,,
7.913524,0,,,,,,,,,,,1,,,,,
7.945023,0,,,,,,,,,,,1,,,,,
7.976560,0,,,,,,,,,,,1,,,,,
8.009865,0,,,,,,,,,,,1,,,,,
8.040860,0,,,,,,,,,,,1,,,,,
8.073375,0,,,,,,,,,,,1,,,,,
8.105328,0,,,,,,,,,,,1,,,,,
8.137389,0,,,,,,,,,,,1,,,,,
8.168890,0,,,,,,,,,,,1,,,,,
8.216686,0,,,,,,,,,,,1,,,,,
8.249007,0,,,,,,,,,,,1,,,,,
8.263010,0,,,,,,,,,,,1,,,,,
8.312936,0,,,,,,,,,,,1,,,,,
8.344772,0,,,,,,,,,,,1,,,,,
8.377278,0,,,,,,,,,,,1,,,,,
8.409560,0,,,,,,,,,,,1,,,,,
8.441421,0,,,,,,,,,,,1,,,,,
8.472726,0,,,,,,,,,,,1,,,,,
8.505488,0,,,,,,,,,,,1,,,,,
8.536653,0,,,,,,,,,,,1,,,,,
8.569196,0,,,,,,,,,,,1,,,,,
8.616931,0,,,,,,,,,,,1,,,,,
8.649794,0,,,,,,,,,,,1,,,,,
8.665127,0,,,,,,,,,,,1,,,,,
8.713241,0,,,,,,,,,,,1,,,,,
8.745575,0,,,,,,,,,,,1,,,,,
8.777285,0,,,,,,,,,,,1,,,,,
8.809659,0,,,,,,,,,,,1,,,,,
8.841202,0,,,,,,,,,,,1,,,,,
8.873845,0,,,,,,,,,,,1,,,,,
8.905162,0,,,,,,,,,,,1,,,,,
8.937236,0,,,,,,,,,,,1,,,,,
8.969811,0,,,,,,,,,,,1,,,,,
9.017751,0,,,,,,,,,,,1,,,,,
9.048994,0,,,,,,,,,,,1,,,,,
9.072051,0,,,,,,,,,,,1,,,,,
9.112559,0,,,,,,,,,,,1,,,,,
9.144996,0,,,,,,,,,,,1,,,,,
9.176303,0,,,,,,,,,,,1,,,,,
9.209595,0,,,,,,,,,,,1,,,,,
9.242512,0,,,,,,,,,,,1,,,,,
9.273395,0,,,,,,,,,,,1,,,,,
9.305244,0,,,,,,,,,,,1,,,,,
9.337037,0,,,,,,,,,,,1,,,,,
9.368774,0,,,,,,,,,,,1,,,,,
9.417026,0,,,,,,,,,,,1,,,,,
9.442649,0,,,,,,,,,,,1,,,,,
9.457737,0,,,,,,,,,,,1,,,,,
9.513558,0,,,,,,,,,,,1,,,,,
9.545275,0,,,,,,,,,,,1,,,,,
9.576907,0,,,,,,,,,,,1,,,,,
9.608801,0,,,,,,,,,,,1,,,,,
9.641245,0,,,,,,,,,,,1,,,,,
9.672175,0,,,,,,,,,,,1,,,,,
9.704311,0,,,,,,,,,,,1,,,,,
9.737483,0,,,,,,,,,,,1,,,,,
9.768786,0,,,,,,,,,,,1,,,,,
9.817715,0,,,,,,,,,,,1,,,,,
9.834380,0,,,,,,,,,,,1,,,,,
9.850431,0,,,,,,,,,,,1,,,,,
9.912839,0,,,,,,,,,,,1,,,,,
9.944867,0,,,,,,,,,,,1,,,,,
9.977132,0,,,,,,,,,,,1,,,,,
10.009386,0,,,,,,,,,,,1,,,,,
10.041612,0,,,,,,,,,,,1,,,,,
10.073269,0,,,,,,,,,,,1,,,,,
10.104542,0,,,,,,,,,,,1,,,,,
10.137494,0,,,,,,,,,,,1,,,,,
10.184946,0,,,,,,,,,,,1,,,,,
10.216403,0,,,,,,,,,,,1,,,,,
10.240629,0,,,,,,,,,,,1,,,,,
10.256004,0,,,,,,,,,,,1,,,,,
10.312962,0,,,,,,,,,,,1,,,,,
10.344454,0,,,,,,,,,,,1,,,,,
