time_aligned,sensor,v1,v2,v3
2.041760,gyro,0.000000,-0.002443,0.001222
2.052760,acc,-0.112527,0.014365,9.662998
2.052760,gyro,0.001222,0.004887,0.000000
2.060760,acc,-0.088585,0.055067,9.512163
2.060760,gyro,-0.002443,-0.007330,0.000000
2.071760,acc,-0.059855,0.095768,9.270349
2.071760,gyro,-0.003665,-0.006109,0.000000
2.082760,acc,-0.074220,0.040701,9.777920
2.083760,gyro,0.007330,0.000000,0.000000
2.092760,acc,-0.071826,0.136469,9.387665
2.092760,gyro,-0.003665,-0.002443,0.001222
2.101760,acc,-0.026336,0.021548,9.404425
2.101760,gyro,-0.004887,0.008552,0.000000
2.112760,acc,-0.126893,0.095768,9.720459
2.112760,gyro,0.006109,-0.002443,0.000000
2.122760,acc,-0.035913,0.038307,9.595961
2.123760,gyro,-0.007330,-0.007330,0.000000
2.132760,acc,-0.031125,0.124498,9.186552
2.132760,gyro,0.002443,0.009774,0.000000
2.141760,acc,-0.119710,0.069432,9.763555
2.141760,gyro,0.007330,0.007330,0.000000
2.152760,acc,-0.055067,0.069432,9.562442
2.153760,gyro,0.001222,-0.012217,0.001222
2.161760,acc,-0.074220,0.062249,9.454702
2.162760,gyro,0.000000,0.004887,0.000000
2.173760,acc,-0.038307,0.052672,9.727641
2.174760,gyro,0.002443,0.003665,0.000000
2.182760,acc,-0.062249,0.090980,9.473856
2.184760,gyro,-0.006109,-0.003665,0.001222
2.194760,acc,-0.074220,0.114922,9.425972
2.195760,gyro,0.008552,0.004887,0.000000
2.200760,acc,-0.076614,0.047884,9.593566
2.200760,gyro,0.006109,0.002443,0.000000
2.211760,acc,-0.033519,0.074220,9.567230
2.212760,gyro,-0.002443,-0.001222,0.000000
2.222760,acc,-0.038307,0.064643,9.425972
2.223760,gyro,0.002443,-0.001222,0.001222
2.232760,acc,-0.074220,0.107739,9.550470
2.233760,gyro,0.000000,0.004887,0.000000
2.243760,acc,-0.043096,0.057461,9.449914
2.243760,gyro,0.001222,-0.001222,0.000000
2.253760,acc,-0.076614,0.047884,9.481039
2.253760,gyro,0.000000,0.002443,0.000000
2.261760,acc,-0.052672,0.069432,9.600749
2.261760,gyro,0.004887,0.001222,0.000000
2.271760,acc,-0.081403,0.107739,9.543288
2.271760,gyro,-0.002443,-0.002443,0.000000
2.283760,acc,-0.071826,0.095768,9.461885
2.283760,gyro,0.001222,0.001222,0.000000
2.291760,acc,-0.086191,0.026336,9.583989
2.292760,gyro,0.002443,0.003665,0.000000
2.301760,acc,-0.055067,0.026336,9.619903
2.302760,gyro,-0.001222,0.000000,0.000000
2.313760,acc,-0.035913,0.069432,9.481039
2.313760,gyro,0.000000,0.000000,0.000000
2.323760,acc,-0.062249,0.069432,9.512163
2.323760,gyro,0.000000,0.002443,0.000000
2.333760,acc,-0.141258,0.067038,9.485827
2.334760,gyro,0.000000,0.000000,0.000000
2.341760,acc,-0.045490,0.047884,9.507375
2.341760,gyro,0.000000,0.000000,0.000000
2.355760,acc,-0.090980,0.033519,9.583989
2.355760,gyro,0.001222,0.001222,0.000000
2.361760,acc,-0.095768,0.057461,9.526528
2.361760,gyro,-0.001222,-0.001222,-0.001222
2.373760,acc,-0.047884,0.105345,9.471462
2.373760,gyro,0.001222,-0.001222,-0.001222
2.383760,acc,-0.067038,0.067038,9.564836
2.384760,gyro,-0.001222,0.002443,0.001222
2.394760,acc,-0.114922,0.074220,9.595961
2.395760,gyro,0.001222,0.002443,0.001222
2.403760,acc,-0.107739,0.098162,9.485827
2.403760,gyro,0.000000,0.002443,0.001222
2.412760,acc,-0.079009,0.093374,9.550470
2.412760,gyro,-0.001222,0.001222,0.000000
2.423760,acc,-0.045490,0.079009,9.545682
2.423760,gyro,0.000000,-0.001222,0.000000
2.432760,acc,-0.093374,0.129287,9.454702
2.432760,gyro,-0.001222,0.001222,0.000000
2.443760,acc,-0.038307,0.050278,9.543288
2.443760,gyro,0.001222,0.004887,0.000000
2.454760,acc,-0.114922,0.067038,9.574412
