time_aligned,sensor,v1,v2,v3
2.617331,acc,-0.079009,0.062249,9.538500
2.617331,gyro,0.001222,-0.002443,-0.001222
2.628331,acc,-0.019154,0.052672,9.528923
2.628331,gyro,0.002443,-0.004887,0.000000
2.638331,acc,-0.011971,0.071826,9.483433
2.638331,gyro,0.000000,-0.001222,0.000000
2.649331,acc,-0.045490,0.086191,9.545682
2.649331,gyro,0.002443,0.007330,0.000000
2.656331,acc,-0.011971,0.016759,9.545682
2.656331,gyro,0.001222,0.002443,-0.001222
2.672331,acc,-0.062249,0.100556,9.512163
2.673331,gyro,-0.001222,-0.004887,0.000000
2.675331,acc,-0.052672,0.040701,9.557653
2.676331,gyro,0.000000,-0.002443,0.000000
2.687331,acc,0.007183,0.021548,9.543288
2.688331,gyro,0.001222,0.004887,0.000000
2.697331,acc,-0.035913,0.086191,9.538500
2.698331,gyro,-0.001222,0.001222,0.000000
2.709331,acc,-0.043096,0.071826,9.552865
2.709331,gyro,0.000000,0.000000,0.000000
2.717331,acc,-0.090980,-0.031125,9.540894
2.717331,gyro,0.002443,0.000000,-0.001222
2.728331,acc,-0.090980,0.057461,9.864111
2.729331,gyro,0.000000,-0.003665,0.000000
2.738331,acc,-0.043096,0.057461,9.224859
2.738331,gyro,0.003665,-0.008552,0.001222
2.747331,acc,0.009577,0.028730,9.816227
2.747331,gyro,-0.002443,0.008552,0.000000
2.757331,acc,-0.047884,0.062249,9.588778
2.757331,gyro,0.000000,-0.004887,0.000000
2.768331,acc,-0.057461,0.057461,9.476251
2.769331,gyro,-0.004887,0.003665,0.000000
2.778331,acc,-0.014365,0.016759,9.543288
2.779331,gyro,0.008552,-0.001222,0.000000
2.789331,acc,-0.059855,0.040701,9.603143
2.790331,gyro,-0.006109,-0.001222,0.000000
2.798331,acc,-0.045490,0.055067,9.346964
2.798331,gyro,0.006109,0.002443,0.000000
2.810331,acc,-0.009577,0.071826,9.536105
2.810331,gyro,0.000000,0.004887,0.000000
2.817331,acc,-0.021548,0.107739,9.624691
2.818331,gyro,0.003665,-0.008552,0.001222
2.830331,acc,-0.014365,0.079009,9.378088
2.831331,gyro,0.002443,0.003665,0.000000
2.838331,acc,-0.055067,0.047884,9.665392
2.839331,gyro,0.007330,0.007330,0.000000
2.849331,acc,-0.026336,0.079009,9.536105
2.849331,gyro,-0.004887,-0.002443,0.000000
2.859331,acc,-0.040701,0.071826,9.411607
2.859331,gyro,0.002443,0.003665,0.000000
2.868331,acc,0.050278,0.033519,9.603143
2.869331,gyro,-0.001222,0.004887,0.000000
