time_aligned,sensor,v1,v2,v3
0.913182,gyro,0.001222,-0.001222,0.000000
0.921182,acc,-0.347159,0.071826,9.488221
0.922182,gyro,-0.001222,-0.001222,0.000000
0.933182,acc,-0.363919,0.069432,9.543288
0.934182,gyro,0.001222,0.003665,0.000000
0.942182,acc,-0.368707,0.098162,9.469068
0.942182,gyro,0.001222,0.004887,-0.001222
0.954182,acc,-0.368707,0.052672,9.521740
0.954182,gyro,-0.001222,0.001222,0.000000
0.962182,acc,-0.354342,0.083797,9.490616
0.962182,gyro,0.001222,0.001222,0.000000
0.972182,acc,-0.380678,0.076614,9.433155
0.972182,gyro,-0.001222,-0.001222,0.000000
0.984182,acc,-0.399832,0.052672,9.516952
0.984182,gyro,0.002443,0.004887,0.000000
0.993182,acc,-0.359130,0.098162,9.509769
0.993182,gyro,0.000000,0.003665,0.000000
1.002182,acc,-0.328006,0.067038,9.536105
1.002182,gyro,0.000000,0.002443,0.000000
1.015182,acc,-0.349553,0.059855,9.471462
1.015182,gyro,0.000000,-0.002443,0.000000
1.022182,acc,-0.356736,0.093374,9.521740
1.022182,gyro,-0.001222,0.000000,0.000000
1.033182,acc,-0.328006,0.081403,9.521740
1.034182,gyro,0.003665,0.008552,0.000000
1.043182,acc,-0.438139,0.043096,9.516952
1.043182,gyro,-0.002443,0.003665,0.000000
1.055182,acc,-0.375890,0.079009,9.581595
1.055182,gyro,0.000000,-0.002443,-0.001222
1.064182,acc,-0.421380,0.059855,9.440337
1.064182,gyro,-0.001222,-0.003665,0.000000
1.073182,acc,-0.337582,0.043096,9.516952
1.073182,gyro,0.000000,0.006109,0.000000
1.082182,acc,-0.428562,0.035913,9.430760
1.083182,gyro,0.001222,0.004887,0.000000
1.099182,acc,-0.344765,0.090980,9.490616
1.100182,gyro,0.001222,-0.003665,-0.001222
1.103182,acc,-0.366313,0.021548,9.493010
1.105182,gyro,0.002443,-0.003665,0.001222
1.115182,acc,-0.368707,0.067038,9.526528
1.115182,gyro,0.000000,0.003665,0.000000
1.124182,acc,-0.375890,0.098162,9.519346
1.124182,gyro,0.002443,0.006109,0.000000
1.133182,acc,-0.387861,0.076614,9.473856
1.134182,gyro,0.000000,0.000000,0.000000
1.142182,acc,-0.442927,0.016759,9.495404
1.143182,gyro,0.001222,-0.003665,0.000000
1.155182,acc,-0.356736,0.050278,9.471462
1.155182,gyro,0.001222,-0.002443,0.000000
1.164182,acc,-0.363919,0.064643,9.521740
1.164182,gyro,0.001222,0.007330,0.000000
1.174182,acc,-0.349553,0.069432,9.404425
1.174182,gyro,0.002443,0.006109,0.000000
1.184182,acc,-0.378284,0.067038,9.713276
1.184182,gyro,-0.002443,-0.004887,0.000000
1.196182,acc,-0.363919,0.047884,9.358934
1.196182,gyro,0.002443,-0.003665,0.000000
1.204182,acc,-0.397437,0.052672,9.478644
1.204182,gyro,-0.001222,0.008552,0.000000
1.214182,acc,-0.335188,0.062249,9.516952
1.214182,gyro,0.001222,0.001222,-0.001222
1.223182,acc,-0.339977,0.134075,9.445126
1.224182,gyro,-0.003665,-0.002443,0.000000
1.236182,acc,-0.366313,0.069432,9.543288
1.236182,gyro,0.003665,0.001222,0.001222
1.243182,acc,-0.392649,0.059855,9.497798
1.243182,gyro,-0.001222,0.000000,0.000000
1.257182,acc,-0.337582,0.057461,9.392453
1.258182,gyro,0.001222,0.003665,0.000000
1.264182,acc,-0.385466,0.043096,9.550470
1.264182,gyro,0.002443,0.002443,-0.001222
1.275182,acc,-0.351948,0.055067,9.588778
1.275182,gyro,0.002443,-0.002443,0.000000
1.284182,acc,-0.368707,0.069432,9.512163
1.285182,gyro,-0.001222,0.001222,0.000000
1.297182,acc,-0.390255,0.064643,9.564836
1.297182,gyro,0.003665,0.006109,-0.001222
1.303182,acc,-0.330400,0.098162,9.516952
1.304182,gyro,0.000000,-0.001222,0.000000
1.315182,acc,-0.402226,0.059855,9.452309
1.315182,gyro,0.000000,-0.002443,0.000000
1.325182,acc,-0.392649,0.074220,9.476251
1.325182,gyro,-0.001222,0.002443,0.000000
1.334182,acc,-0.356736,0.086191,9.536105
1.335182,gyro,0.001222,0.003665,0.000000
1.343182,acc,-0.328006,0.086191,9.469068
1.343182,gyro,-0.001222,-0.001222,0.000000
1.356182,acc,-0.380678,0.093374,9.516952
1.356182,gyro,0.000000,-0.003665,0.000000
1.365182,acc,-0.399832,0.043096,9.574412
1.365182,gyro,-0.002443,0.002443,0.001222
1.375182,acc,-0.383072,0.086191,9.538500
1.375182,gyro,0.001222,0.007330,0.000000
1.384182,acc,-0.373495,0.105345,9.516952
1.384182,gyro,0.001222,0.000000,0.001222
1.395182,acc,-0.363919,0.023942,9.560047
1.395182,gyro,-0.001222,-0.003665,-0.001222
1.405182,acc,-0.328006,0.081403,9.449914
1.405182,gyro,0.000000,0.000000,0.000000
1.416182,acc,-0.363919,0.062249,9.538500
1.416182,gyro,-0.002443,0.006109,0.000000
1.424182,acc,-0.351948,0.069432,9.557653
1.425182,gyro,0.002443,0.004887,0.000000
1.436182,acc,-0.387861,0.074220,9.466674
1.436182,gyro,-0.001222,-0.001222,0.001222
1.444182,acc,-0.390255,0.043096,9.476251
1.445182,gyro,0.002443,-0.002443,0.000000
1.456182,acc,-0.354342,0.059855,9.425972
1.456182,gyro,0.000000,0.003665,0.000000
1.464182,acc,-0.390255,0.064643,9.583989
1.464182,gyro,0.002443,0.007330,0.000000
1.474182,acc,-0.392649,0.062249,9.493010
1.475182,gyro,0.000000,0.000000,0.000000
1.485182,acc,-0.342371,0.059855,9.545682
1.485182,gyro,-0.001222,-0.003665,0.000000
1.495182,acc,-0.409408,0.071826,9.543288
1.496182,gyro,0.001222,-0.001222,0.001222
1.504182,acc,-0.316035,0.067038,9.488221
1.506182,gyro,-0.001222,0.004887,0.001222
1.516182,acc,-0.368707,0.047884,9.512163
1.516182,gyro,0.001222,0.007330,0.001222
1.522182,acc,-0.359130,0.076614,9.538500
1.522182,gyro,-0.001222,-0.001222,-0.001222
1.535182,acc,-0.363919,0.052672,9.543288
1.535182,gyro,0.002443,0.000000,0.000000
1.543182,acc,-0.363919,0.059855,9.418790
1.544182,gyro,0.001222,0.000000,0.000000
1.554182,acc,-0.325611,0.076614,9.574412
1.554182,gyro,0.001222,0.004887,0.000000
1.563182,acc,-0.351948,0.035913,9.519346
1.564182,gyro,0.002443,0.003665,0.000000
1.577182,acc,-0.342371,0.050278,9.495404
1.577182,gyro,0.000000,-0.002443,0.000000
1.584182,acc,-0.378284,0.064643,9.555259
1.585182,gyro,0.000000,-0.001222,0.000000
1.595182,acc,-0.354342,0.055067,9.538500
1.595182,gyro,0.000000,0.003665,-0.001222
1.606182,acc,-0.339977,0.040701,9.512163
1.607182,gyro,0.001222,0.004887,0.000000
1.616182,acc,-0.383072,0.081403,9.449914
1.616182,gyro,0.001222,0.002443,-0.001222
1.624182,acc,-0.368707,0.040701,9.588778
1.625182,gyro,0.001222,-0.003665,0.000000
1.636182,acc,-0.344765,0.050278,9.483433
1.637182,gyro,-0.001222,0.001222,0.000000
1.644182,acc,-0.378284,0.019154,9.507375
1.644182,gyro,0.001222,0.007330,0.000000
1.656182,acc,-0.378284,0.043096,9.519346
1.656182,gyro,0.002443,0.001222,0.000000
1.665182,acc,-0.339977,0.057461,9.536105
1.665182,gyro,-0.001222,-0.004887,0.000000
1.676182,acc,-0.349553,0.071826,9.507375
1.677182,gyro,0.002443,0.002443,0.001222
1.685182,acc,-0.368707,0.071826,9.514558
1.686182,gyro,0.001222,0.004887,0.000000
1.697182,acc,-0.335188,0.126893,9.552865
1.697182,gyro,-0.001222,0.002443,0.000000
1.706182,acc,-0.385466,0.050278,9.457097
1.707182,gyro,0.002443,0.000000,0.001222
1.717182,acc,-0.359130,0.083797,9.521740
1.717182,gyro,-0.002443,0.000000,0.000000
1.728182,acc,-0.409408,0.045490,9.516952
1.728182,gyro,0.000000,0.002443,0.000000
1.739182,acc,-0.363919,0.071826,9.531317
1.739182,gyro,0.001222,0.004887,0.001222
1.746182,acc,-0.366313,0.110133,9.562442
1.747182,gyro,0.001222,0.001222,0.000000
1.757182,acc,-0.344765,0.086191,9.533711
1.758182,gyro,0.000000,0.001222,0.000000
1.766182,acc,-0.349553,0.090980,9.533711
1.766182,gyro,0.002443,0.003665,-0.001222
1.776182,acc,-0.337582,0.102951,9.521740
1.776182,gyro,0.000000,0.001222,0.001222
1.785182,acc,-0.387861,0.069432,9.493010
1.786182,gyro,0.000000,-0.001222,0.001222
1.797182,acc,-0.347159,0.093374,9.521740
1.798182,gyro,-0.001222,0.001222,0.000000
1.807182,acc,-0.409408,0.071826,9.540894
1.808182,gyro,0.000000,0.002443,0.001222
1.816182,acc,-0.404620,0.009577,9.481039
1.816182,gyro,0.001222,0.004887,0.000000
1.825182,acc,-0.339977,0.064643,9.512163
1.826182,gyro,0.000000,0.001222,0.000000
1.836182,acc,-0.380678,0.055067,9.548077
1.836182,gyro,0.002443,0.000000,0.000000
1.846182,acc,-0.354342,0.083797,9.524135
1.847182,gyro,-0.001222,0.003665,0.000000
1.857182,acc,-0.390255,0.055067,9.552865
1.858182,gyro,0.001222,0.002443,-0.001222
1.867182,acc,-0.344765,0.057461,9.481039
1.867182,gyro,0.001222,0.001222,0.000000
1.877182,acc,-0.373495,0.057461,9.531317
1.877182,gyro,-0.001222,0.001222,-0.001222
1.887182,acc,-0.359130,0.057461,9.521740
1.887182,gyro,0.002443,0.002443,0.000000
1.899182,acc,-0.339977,0.064643,9.555259
1.899182,gyro,0.000000,0.004887,0.000000
1.905182,acc,-0.349553,0.067038,9.512163
1.907182,gyro,0.001222,0.001222,0.000000
1.917182,acc,-0.339977,0.083797,9.519346
1.918182,gyro,0.000000,-0.001222,0.000000
1.926182,acc,-0.344765,0.071826,9.497798
1.926182,gyro,0.000000,-0.001222,0.000000
1.937182,acc,-0.378284,0.064643,9.579201
1.937182,gyro,0.001222,0.003665,-0.001222
1.947182,acc,-0.325611,0.035913,9.485827
1.947182,gyro,0.001222,0.004887,0.000000
1.957182,acc,-0.354342,0.035913,9.461885
1.957182,gyro,0.002443,-0.002443,0.000000
1.966182,acc,-0.325611,0.143652,9.533711
1.967182,gyro,0.001222,-0.002443,0.000000
1.977182,acc,-0.390255,0.086191,9.509769
1.978182,gyro,0.001222,0.002443,0.000000
1.985182,acc,-0.363919,0.071826,9.516952
1.986182,gyro,0.000000,0.004887,0.000000
1.996182,acc,-0.395043,0.062249,9.478644
1.996182,gyro,0.001222,0.002443,0.000000
2.007182,acc,-0.356736,0.059855,9.536105
2.007182,gyro,0.000000,-0.003665,0.000000
2.016182,acc,-0.361524,0.045490,9.579201
2.016182,gyro,0.000000,0.000000,0.000000
2.025182,acc,-0.328006,0.083797,9.579201
2.026182,gyro,0.000000,0.006109,0.000000
2.038182,acc,-0.390255,0.069432,9.562442
2.038182,gyro,0.001222,0.008552,0.000000
2.048182,acc,-0.385466,0.045490,9.557653
2.048182,gyro,-0.001222,0.000000,0.000000
2.058182,acc,-0.378284,0.055067,9.536105
2.059182,gyro,-0.001222,-0.006109,0.000000
2.068182,acc,-0.359130,0.043096,9.555259
2.068182,gyro,0.001222,0.003665,0.000000
2.077182,acc,-0.404620,0.102951,9.497798
2.077182,gyro,0.002443,0.008552,0.001222
2.086182,acc,-0.416591,0.057461,9.548077
2.087182,gyro,0.001222,0.007330,0.000000
2.099182,acc,-0.385466,0.045490,9.567230
2.099182,gyro,0.000000,-0.006109,0.000000
2.107182,acc,-0.390255,0.055067,9.488221
2.108182,gyro,0.000000,-0.004887,0.000000
2.117182,acc,-0.354342,0.095768,9.524135
2.118182,gyro,0.001222,0.008552,0.000000
2.129182,acc,-0.387861,0.086191,9.579201
2.129182,gyro,0.001222,0.009774,0.000000
2.137182,acc,-0.416591,0.062249,9.574412
2.138182,gyro,0.002443,0.000000,0.000000
2.147182,acc,-0.359130,0.083797,9.526528
2.147182,gyro,-0.001222,-0.003665,0.000000
2.157182,acc,-0.373495,0.031125,9.524135
2.157182,gyro,0.000000,0.002443,0.000000
2.168182,acc,-0.335188,0.055067,9.574412
2.168182,gyro,0.000000,0.006109,0.000000
2.177182,acc,-0.375890,0.095768,9.538500
2.178182,gyro,-0.001222,0.001222,0.000000
2.187182,acc,-0.383072,0.090980,9.562442
2.187182,gyro,0.001222,-0.002443,0.001222
2.197182,acc,-0.335188,0.086191,9.545682
2.198182,gyro,0.000000,0.002443,0.000000
2.207182,acc,-0.378284,0.050278,9.538500
2.208182,gyro,-0.001222,0.004887,0.000000
2.220182,acc,-0.397437,0.090980,9.497798
2.220182,gyro,0.001222,0.003665,0.000000
2.227182,acc,-0.378284,0.131681,9.562442
2.227182,gyro,0.000000,-0.001222,0.000000
2.237182,acc,-0.349553,0.110133,9.512163
2.237182,gyro,0.000000,0.000000,0.000000
2.251182,acc,-0.335188,0.079009,9.509769
2.251182,gyro,0.001222,0.004887,0.000000
2.258182,acc,-0.330400,0.062249,9.557653
2.259182,gyro,0.000000,0.003665,0.000000
2.268182,acc,-0.383072,0.064643,9.524135
2.268182,gyro,0.001222,0.000000,0.000000
2.277182,acc,-0.404620,0.071826,9.466674
2.278182,gyro,0.001222,0.002443,0.001222
2.288182,acc,-0.383072,0.102951,9.500193
