timestamp_sec,finger,hand_label,detected,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z
19.749140,pinky,Left,1,8.8420,-26.7174,17.4126,0.030948,-0.011560,0.093592,31.327,-27.762,42.293
19.790650,thumb,Left,1,-59.8321,-76.6860,-2.6085,-0.123803,-0.279222,0.051501,-27.774,-17.407,5.100
19.790650,index,Left,1,-33.4201,-14.2487,-0.8631,-0.105300,-0.053860,-0.474725,-2.432,-43.437,30.048
19.790650,middle,Left,1,16.5932,-21.2368,-3.9158,-0.064899,-0.008611,0.055652,17.931,-51.659,34.136
19.790650,ring,Left,1,7.8067,-39.2589,42.8575,0.034193,-0.058579,0.204124,29.936,-41.984,40.346
19.790650,pinky,Left,1,8.3444,-38.6889,21.2977,0.002685,0.003899,0.104859,30.775,-27.791,42.200
19.830791,thumb,Left,1,0.2144,-23.1651,-26.9330,-0.165143,-0.155341,0.564370,-27.607,-17.369,5.939
19.830791,index,Left,1,-12.2394,-11.0524,-72.0668,-0.122862,0.000916,-0.686837,-3.016,-41.947,28.338
19.830791,middle,Left,1,30.1291,7.4956,-75.1952,-0.156366,0.096223,0.070495,17.746,-50.610,32.151
19.830791,ring,Left,1,67.8027,3.6985,-69.9300,-0.029875,0.122475,0.187521,29.553,-41.424,37.443
19.830791,pinky,Left,1,53.8941,-26.8291,-49.1686,-0.037553,0.156016,0.080427,30.406,-27.050,40.150
19.871851,thumb,Left,1,-0.2641,18.6717,21.8280,-0.134304,-0.125925,0.577940,-28.453,-17.686,5.295
19.871851,index,Left,1,22.8732,-8.0743,-64.5278,-0.071085,-0.002701,-0.831516,-3.465,-42.140,28.311
19.871851,middle,Left,1,30.2473,12.7420,-44.4923,-0.127287,0.115531,0.111904,17.727,-51.125,32.317
19.871851,ring,Left,1,88.2473,32.8951,-89.1375,-0.007415,0.123161,0.067010,29.626,-41.946,36.954
19.871851,pinky,Left,1,50.5714,-22.6260,-70.2964,0.031638,0.114154,-0.009830,30.276,-27.052,39.572
19.913022,thumb,Left,1,61.8006,79.2300,-5.0096,-0.191531,-0.004856,0.258996,-28.622,-18.065,6.575
19.913022,index,Left,1,57.5007,-15.5307,-103.5926,-0.052229,0.093811,-0.609457,-4.277,-40.882,27.282
19.913022,middle,Left,1,43.6754,34.5512,-92.3914,-0.156154,0.189715,0.124274,17.573,-50.558,30.636
19.913022,ring,Left,1,108.1024,70.0734,-167.3639,-0.106689,0.218988,-0.009218,29.637,-41.563,34.382
19.913022,pinky,Left,1,73.2963,-17.2279,-137.8890,0.051781,0.177118,-0.007240,29.906,-26.012,37.522
19.953901,thumb,Left,1,-2.2142,71.9276,67.0202,-0.107573,-0.057905,-0.550692,-29.685,-18.571,5.677
19.953901,index,Left,1,25.8065,22.1375,103.6662,-0.006629,0.030865,-0.240864,-3.975,-42.606,28.939
19.953901,middle,Left,1,32.5942,29.9945,123.7713,-0.040183,0.113619,0.203388,17.800,-52.586,32.461
19.953901,ring,Left,1,28.5652,66.5391,84.0510,-0.029305,0.090646,-0.038440,30.416,-43.109,36.542
19.953901,pinky,Left,1,12.2462,44.0599,12.9085,0.167699,0.098959,0.063611,30.634,-26.723,38.536
19.995278,thumb,Left,1,22.4055,38.7517,22.5666,-0.075464,-0.033150,-0.320876,-29.679,-18.520,5.643
19.995278,index,Left,1,6.3538,28.6327,75.1795,-0.057592,0.011243,-0.061245,-4.000,-42.799,28.646
19.995278,middle,Left,1,30.3346,19.8756,71.7833,-0.024322,0.106188,0.123363,17.586,-52.691,32.079
19.995278,ring,Left,1,10.5924,43.1616,73.7666,-0.019291,0.104860,0.023610,30.386,-43.418,36.418
19.995278,pinky,Left,1,8.9852,57.6046,23.6769,0.088251,0.175888,0.141872,31.054,-26.906,38.289
20.035777,thumb,Left,1,-23.8258,43.5366,70.8021,0.033500,0.056142,-0.301410,-30.869,-19.316,5.635
20.035777,index,Left,1,10.1138,116.4254,232.1385,-0.043817,-0.049722,-0.050824,-3.987,-45.812,29.752
20.035777,middle,Left,1,14.3239,9.8564,239.1837,0.086597,0.035286,0.062883,17.696,-54.648,34.123
20.035777,ring,Left,1,-47.0903,18.7087,274.3264,0.133554,0.008235,-0.058330,30.799,-44.834,39.056
20.035777,pinky,Left,1,-48.7454,127.6284,203.1173,0.095417,0.071524,0.055400,32.269,-28.263,40.549
20.077174,thumb,Left,1,24.3918,9.8855,-5.8654,0.020916,0.084023,0.009982,-30.615,-19.132,6.132
20.077174,index,Left,1,23.4637,97.8677,108.6821,-0.056777,-0.011733,-0.114844,-4.120,-46.596,29.706
20.077174,middle,Left,1,-8.3029,-21.8174,88.4476,0.087976,0.008944,-0.064505,17.499,-54.412,34.420
20.077174,ring,Left,1,-50.6326,-39.8487,130.6403,0.144392,-0.036477,-0.102057,30.369,-44.421,39.861
20.077174,pinky,Left,1,-58.6329,72.1364,156.2804,0.028708,-0.003188,-0.030769,32.156,-28.625,41.729
20.117572,thumb,Left,1,45.3147,11.2492,-28.6472,0.027226,0.132155,-0.060849,-30.230,-19.073,6.878
20.117572,index,Left,1,10.6414,57.5950,108.7570,0.058296,0.063310,0.195027,-4.119,-46.645,30.168
20.117572,middle,Left,1,-46.5444,-38.4652,102.8255,0.115593,-0.044416,-0.113606,17.537,-54.108,35.315
20.117572,ring,Left,1,-91.7845,-66.2376,117.3660,0.147248,-0.107501,-0.172835,30.140,-43.632,40.814
20.117572,pinky,Left,1,-116.8898,37.7827,160.8331,0.029546,-0.212329,-0.232154,31.809,-28.325,43.258
20.159799,thumb,Left,1,44.8331,-76.1125,-53.1621,0.045155,0.049645,-0.201408,-29.536,-18.509,6.425
20.159799,index,Left,1,-54.6704,-38.7178,-18.5915,0.069717,0.040349,0.249196,-3.443,-45.923,30.537
20.159799,middle,Left,1,-73.2056,-55.8894,-31.4969,0.093496,-0.092283,-0.115856,17.553,-53.407,35.684
20.159799,ring,Left,1,-88.8655,-75.2954,-17.7292,0.083396,-0.147966,-0.085469,30.064,-43.009,41.379
20.159799,pinky,Left,1,-87.1426,-27.0824,33.9987,-0.027166,-0.231137,-0.161388,31.625,-28.177,43.555
20.199959,thumb,Left,1,15.1753,-62.3140,-1.5149,0.123724,0.017243,-0.198167,-29.663,-18.701,5.928
20.199959,index,Left,1,-73.1364,-54.7011,-29.6404,0.053890,0.044800,0.444681,-3.169,-45.805,30.654
20.199959,middle,Left,1,-53.0100,-22.9937,-22.0571,0.050172,-0.065121,-0.042034,17.695,-53.557,35.761
20.199959,ring,Left,1,-37.4476,-20.7280,-40.2500,0.034315,-0.072561,-0.064853,30.136,-43.218,40.994
20.199959,pinky,Left,1,-29.4548,-1.0307,-21.8866,-0.078715,-0.104389,-0.097149,32.164,-28.263,43.245
20.281324,thumb,Left,1,-1.5752,-50.5817,16.9824,0.120444,0.008381,-0.036179,-29.793,-18.955,5.388
20.281324,index,Left,1,-59.5809,-36.0153,-34.6536,0.015438,0.019744,0.266543,-2.818,-45.818,30.299
20.281324,middle,Left,1,-22.9621,-4.5531,-34.1048,0.020168,-0.016009,0.010689,17.599,-53.839,34.831
20.281324,ring,Left,1,-1.8982,2.4896,-44.0009,0.004785,-0.008343,-0.003292,30.211,-43.716,40.069
20.281324,pinky,Left,1,10.6530,0.0803,-35.3874,-0.054408,-0.003151,0.001043,32.201,-28.505,42.659
20.322550,thumb,Left,1,-8.8961,-17.0006,37.2494,0.096408,-0.048552,0.131070,-29.756,-18.924,4.666
20.322550,index,Left,1,-15.9629,4.0043,-34.6715,-0.041070,0.020097,0.241861,-2.592,-45.897,29.896
20.322550,middle,Left,1,20.4538,34.2791,-41.4612,-0.028299,0.027688,0.054965,17.774,-54.004,34.053
20.322550,ring,Left,1,45.4342,29.7602,-52.3502,-0.021043,0.055296,0.031021,30.283,-43.991,39.471
20.322550,pinky,Left,1,31.0479,-6.2501,-21.2147,-0.011319,0.079414,0.053019,31.980,-28.883,42.610
20.363753,thumb,Left,1,18.1161,-28.5259,-2.4471,0.066955,0.030964,0.452552,-29.168,-18.842,4.955
20.363753,index,Left,1,-5.2447,-5.8915,-57.6046,0.007747,-0.007788,-0.138978,-2.598,-45.213,29.497
20.363753,middle,Left,1,17.5015,19.9810,-71.5369,-0.033441,0.027378,-0.028861,17.691,-53.488,33.431
20.363753,ring,Left,1,21.1900,14.9172,-65.8396,-0.039739,0.053002,0.062930,30.269,-43.494,38.831
20.363753,pinky,Left,1,-6.5004,-46.5377,-22.4672,0.004445,0.029410,0.033328,31.338,-28.488,42.630
20.404903,thumb,Left,1,16.9199,-17.4964,-11.1811,0.063477,0.054214,0.129022,-29.294,-18.900,4.943
20.404903,index,Left,1,6.6855,-3.2539,-27.4644,0.016589,0.015231,0.065323,-2.648,-45.606,29.634
